"enhancer","triplet_pairs","cum_abs_estimate_out","cum_abs_estimate_in","n_regulating_TFs","n_regulated_genes","n_regulated_promoters","source_measurement_types","is_expressed","is_mediating","cum_abs_estimate_total","pareto","label"
"chr12_19003719_19004705",0,0,0.347601732738196,1,0,0,NA,FALSE,FALSE,0.347601732738196,FALSE,""
"chr12_19044029_19046002",0,0,0.315289110875548,1,0,0,NA,FALSE,FALSE,0.315289110875548,FALSE,""
"chr12_19115043_19115926",0,0,0.370739198723169,1,0,0,NA,FALSE,FALSE,0.370739198723169,FALSE,""
"chr12_19185148_19186035",0,0,0.545463730870309,1,0,0,NA,FALSE,FALSE,0.545463730870309,FALSE,""
"chr12_19235474_19236408",0,0,0.404924319051385,1,0,0,NA,FALSE,FALSE,0.404924319051385,FALSE,""
"chr12_1924267_1925184",0,0,0.254084984380894,1,0,0,NA,TRUE,FALSE,0.254084984380894,FALSE,""
"chr12_19381892_19382894",0,0,0.399942623720174,1,0,0,NA,FALSE,FALSE,0.399942623720174,FALSE,""
"chr12_19411007_19411893",0,0,0.545709261945403,1,0,0,NA,FALSE,FALSE,0.545709261945403,FALSE,""
"chr12_19437633_19438445",0,0,0.615857449090901,1,0,0,NA,TRUE,FALSE,0.615857449090901,FALSE,""
"chr12_19495999_19496967",0,0,0.271235458464437,1,0,0,NA,FALSE,FALSE,0.271235458464437,FALSE,""
"chr12_19506273_19507171",0,0,1.19681077851708,3,0,0,NA,FALSE,FALSE,1.19681077851708,FALSE,""
"chr12_19546818_19547852",0,0,0.302998778684956,1,0,0,NA,TRUE,FALSE,0.302998778684956,FALSE,""
"chr12_19561215_19562102",0,0,0.401371099539544,1,0,0,NA,FALSE,FALSE,0.401371099539544,FALSE,""
"chr12_19572675_19573581",0,0,0.293215339036579,1,0,0,NA,FALSE,FALSE,0.293215339036579,FALSE,""
"chr12_19575199_19576145",0,0,0.457219230337472,1,0,0,NA,FALSE,FALSE,0.457219230337472,FALSE,""
"chr12_19847166_19848163",0,0,0.791725057996187,2,0,0,NA,FALSE,FALSE,0.791725057996187,FALSE,""
"chr12_19856255_19857159",0,0,1.36451609807876,4,0,0,NA,FALSE,FALSE,1.36451609807876,FALSE,""
"chr12_19925546_19926868",0,0,0.403711357394959,1,0,0,NA,FALSE,FALSE,0.403711357394959,FALSE,""
"chr12_20189215_20190146",0,0,0.451958643983069,1,0,0,NA,FALSE,FALSE,0.451958643983069,FALSE,""
"chr12_20273564_20274359",0,0,0.258123157255958,1,0,0,NA,FALSE,FALSE,0.258123157255958,FALSE,""
"chr12_20459556_20460521",0,0,0.279619889058645,1,0,0,NA,FALSE,FALSE,0.279619889058645,FALSE,""
"chr12_20468228_20469105",0,0,0.568917642034519,2,0,0,NA,FALSE,FALSE,0.568917642034519,FALSE,""
"chr12_21026117_21027056",0,0,1.22589971626311,3,0,0,NA,FALSE,FALSE,1.22589971626311,FALSE,""
"chr12_21073454_21074525",0,0,0.244899340462042,1,0,0,NA,FALSE,FALSE,0.244899340462042,FALSE,""
"chr12_21129104_21129991",0,0,0.57576022400397,2,0,0,NA,FALSE,FALSE,0.57576022400397,FALSE,""
"chr12_21149629_21150537",0,0,0.273046704310986,1,0,0,NA,FALSE,FALSE,0.273046704310986,FALSE,""
"chr12_21557893_21558872",0,0,0.300043832341776,1,0,0,NA,FALSE,FALSE,0.300043832341776,FALSE,""
"chr12_21560823_21561729",0,0,0.495185342832582,2,0,0,NA,FALSE,FALSE,0.495185342832582,FALSE,""
"chr12_2183624_2184660",0,0,0.2838660030863,1,0,0,NA,FALSE,FALSE,0.2838660030863,FALSE,""
"chr12_2189904_2190797",0,0,0.334443700395828,1,0,0,NA,FALSE,FALSE,0.334443700395828,FALSE,""
"chr12_22030865_22031850",0,0,0.596858521303127,2,0,0,NA,FALSE,FALSE,0.596858521303127,FALSE,""
"chr12_22209148_22210050",0,0,0.398701302777876,1,0,0,NA,TRUE,FALSE,0.398701302777876,FALSE,""
"chr12_2226125_2227025",0,0,0.256129487985,1,0,0,NA,FALSE,FALSE,0.256129487985,FALSE,""
"chr12_22275346_22276525",0,0,0.736317481086917,2,0,0,NA,FALSE,FALSE,0.736317481086917,FALSE,""
"chr12_22282801_22284168",0,0,0.804544589460649,2,0,0,NA,FALSE,FALSE,0.804544589460649,FALSE,""
"chr12_2229890_2230745",0,0,0.414369226971222,1,0,0,NA,FALSE,FALSE,0.414369226971222,FALSE,""
"chr12_2233909_2235330",0,0,0.281955584910574,1,0,0,NA,FALSE,FALSE,0.281955584910574,FALSE,""
"chr12_22476959_22477813",0,0,0.354744114358154,1,0,0,NA,TRUE,FALSE,0.354744114358154,FALSE,""
"chr12_22558781_22559689",0,0,0.834516361964151,3,0,0,NA,FALSE,FALSE,0.834516361964151,FALSE,""
"chr12_22699387_22700717",0,0,0.590260759242749,2,0,0,NA,TRUE,FALSE,0.590260759242749,FALSE,""
"chr12_22797285_22798125",0,0,2.03496879486234,5,0,0,NA,FALSE,FALSE,2.03496879486234,FALSE,""
"chr12_22857736_22858621",0,0,0.568622085169845,2,0,0,NA,FALSE,FALSE,0.568622085169845,FALSE,""
"chr12_22899001_22899892",0,0,0.349678160610194,1,0,0,NA,FALSE,FALSE,0.349678160610194,FALSE,""
"chr12_23006268_23007114",0,0,0.392092953428854,1,0,0,NA,FALSE,FALSE,0.392092953428854,FALSE,""
"chr12_23084466_23085345",0,0,0.46857993761409,1,0,0,NA,FALSE,FALSE,0.46857993761409,FALSE,""
"chr12_2319420_2320277",0,0,0.462757453184967,1,0,0,NA,FALSE,FALSE,0.462757453184967,FALSE,""
"chr12_23561171_23562323",0,0,0.995123857215632,2,0,0,NA,FALSE,FALSE,0.995123857215632,FALSE,""
"chr12_23600572_23601512",0,0,0.410196943720081,1,0,0,NA,FALSE,FALSE,0.410196943720081,FALSE,""
"chr12_23738038_23738915",0,0,0.587641979437498,2,0,0,NA,FALSE,FALSE,0.587641979437498,FALSE,""
"chr12_23744480_23745382",0,0,0.442499266134214,1,0,0,NA,FALSE,FALSE,0.442499266134214,FALSE,""
"chr12_23816150_23817055",0,0,0.749921952842235,1,0,0,NA,FALSE,FALSE,0.749921952842235,FALSE,""
"chr12_2384423_2385583",0,0,0.72350499961695,2,0,0,NA,FALSE,FALSE,0.72350499961695,FALSE,""
"chr12_23884622_23885521",0,0,0.446713089269298,1,0,0,NA,FALSE,FALSE,0.446713089269298,FALSE,""
"chr12_23906081_23907031",0,0,0.244001992951596,1,0,0,NA,TRUE,FALSE,0.244001992951596,FALSE,""
"chr12_24171726_24172603",0,0,0.393674083615662,1,0,0,NA,FALSE,FALSE,0.393674083615662,FALSE,""
"chr12_24229789_24230753",0,0,0.300800976931383,1,0,0,NA,FALSE,FALSE,0.300800976931383,FALSE,""
"chr12_24244049_24244884",0,0,0.354049804809229,1,0,0,NA,FALSE,FALSE,0.354049804809229,FALSE,""
"chr12_24459775_24460741",0,0,0.309830982089669,1,0,0,NA,FALSE,FALSE,0.309830982089669,FALSE,""
"chr12_24510364_24511277",0,0,0.729006217528844,1,0,0,NA,FALSE,FALSE,0.729006217528844,FALSE,""
"chr12_24537752_24538685",0,0,0.289557343410667,1,0,0,NA,TRUE,FALSE,0.289557343410667,FALSE,""
"chr12_24678859_24679958",0,0,0.247107125019362,1,0,0,NA,TRUE,FALSE,0.247107125019362,FALSE,""
"chr12_24705568_24706441",0,0,0.422769045360331,1,0,0,NA,FALSE,FALSE,0.422769045360331,FALSE,""
"chr12_2475753_2476650",0,0,1.08219723312405,3,0,0,NA,FALSE,FALSE,1.08219723312405,FALSE,""
"chr12_24879400_24880318",0,0,0.246818193711147,1,0,0,NA,FALSE,FALSE,0.246818193711147,FALSE,""
"chr12_24910966_24912031",0,0,2.55785632729996,7,0,0,NA,FALSE,FALSE,2.55785632729996,FALSE,""
"chr12_24975230_24976143",0,0,0.512175066419436,2,0,0,NA,FALSE,FALSE,0.512175066419436,FALSE,""
"chr12_25293345_25294245",0,0,0.474119167108603,1,0,0,NA,FALSE,FALSE,0.474119167108603,FALSE,""
"chr12_25294608_25295235",0,0,0.447487676699479,1,0,0,NA,FALSE,FALSE,0.447487676699479,FALSE,""
"chr12_25495291_25496403",0,0,0.646253839012522,2,0,0,NA,FALSE,FALSE,0.646253839012522,FALSE,""
"chr12_25589841_25590837",0,0,0.525815394576041,1,0,0,NA,FALSE,FALSE,0.525815394576041,FALSE,""
"chr12_25629131_25630026",0,0,0.400804693635617,1,0,0,NA,FALSE,FALSE,0.400804693635617,FALSE,""
"chr12_25695336_25696188",0,0,0.31218218265532,1,0,0,NA,FALSE,FALSE,0.31218218265532,FALSE,""
"chr12_25887111_25887989",0,0,0.533655676535782,1,0,0,NA,FALSE,FALSE,0.533655676535782,FALSE,""
"chr12_25935528_25936404",0,0,0.71652850964601,1,0,0,NA,FALSE,FALSE,0.71652850964601,FALSE,""
"chr12_26057997_26058889",0,0,0.367046742106393,1,0,0,NA,FALSE,FALSE,0.367046742106393,FALSE,""
"chr12_2615396_2616485",0,0,2.47857503894321,7,0,0,NA,FALSE,FALSE,2.47857503894321,FALSE,""
"chr12_26509362_26510824",0,0,0.442911256939605,1,0,0,NA,TRUE,FALSE,0.442911256939605,FALSE,""
"chr12_26643649_26644543",0,0,0.41896370099226,1,0,0,NA,FALSE,FALSE,0.41896370099226,FALSE,""
"chr12_26744731_26745619",0,0,0.649547742121321,2,0,0,NA,FALSE,FALSE,0.649547742121321,FALSE,""
"chr12_26840777_26841668",0,0,0.942537410264421,2,0,0,NA,FALSE,FALSE,0.942537410264421,FALSE,""
"chr12_26845827_26846670",0,0,0.535738017148033,1,0,0,NA,FALSE,FALSE,0.535738017148033,FALSE,""
"chr12_27048783_27049684",0,0,0.286090430756279,1,0,0,NA,FALSE,FALSE,0.286090430756279,FALSE,""
"chr12_27179473_27180411",0,0,0.270151799959888,1,0,0,NA,FALSE,FALSE,0.270151799959888,FALSE,""
"chr12_27193555_27194480",0,0,0.321201915335267,1,0,0,NA,FALSE,FALSE,0.321201915335267,FALSE,""
"chr12_27207552_27208493",0,0,0.26200287318968,1,0,0,NA,FALSE,FALSE,0.26200287318968,FALSE,""
"chr12_27257006_27257905",0,0,0.35516390998019,1,0,0,NA,FALSE,FALSE,0.35516390998019,FALSE,""
"chr12_2779084_2779987",0,0,0.309529700852792,1,0,0,NA,FALSE,FALSE,0.309529700852792,FALSE,""
"chr12_27843532_27844634",0,0,0.516348260126501,1,0,0,NA,FALSE,FALSE,0.516348260126501,FALSE,""
"chr12_28215636_28216654",0,0,1.15958721197997,2,0,0,NA,FALSE,FALSE,1.15958721197997,FALSE,""
"chr12_2824852_2825757",0,0,0.324780776387391,1,0,0,NA,FALSE,FALSE,0.324780776387391,FALSE,""
"chr12_28388559_28389432",0,0,0.274728108105779,1,0,0,NA,FALSE,FALSE,0.274728108105779,FALSE,""
"chr12_28486255_28487152",0,0,0.278330917124393,1,0,0,NA,FALSE,FALSE,0.278330917124393,FALSE,""
"chr12_28708656_28709549",0,0,0.263599979280278,1,0,0,NA,FALSE,FALSE,0.263599979280278,FALSE,""
"chr12_28731688_28732586",0,0,0.946824976902153,2,0,0,NA,FALSE,FALSE,0.946824976902153,FALSE,""
"chr12_28760254_28761215",0,0,0.365993894268425,1,0,0,NA,TRUE,FALSE,0.365993894268425,FALSE,""
"chr12_28770107_28771004",0,0,0.393420505371268,1,0,0,NA,FALSE,FALSE,0.393420505371268,FALSE,""
"chr12_28830203_28831101",0,0,0.392043614274452,1,0,0,NA,TRUE,FALSE,0.392043614274452,FALSE,""
"chr12_28854618_28855501",0,0,0.432123817296606,1,0,0,NA,FALSE,FALSE,0.432123817296606,FALSE,""
"chr12_29269716_29270648",0,0,0.559082405822979,2,0,0,NA,TRUE,FALSE,0.559082405822979,FALSE,""
"chr12_29282016_29282989",0,0,0.629191226567213,2,0,0,NA,TRUE,FALSE,0.629191226567213,FALSE,""
"chr12_29507255_29508193",0,0,0.295058738448365,1,0,0,NA,FALSE,FALSE,0.295058738448365,FALSE,""
"chr12_29709806_29710708",0,0,0.835486650243161,3,0,0,NA,FALSE,FALSE,0.835486650243161,FALSE,""
"chr12_29743593_29744513",0,0,0.322108702778765,1,0,0,NA,TRUE,FALSE,0.322108702778765,FALSE,""
"chr12_3003290_3004152",0,0,0.467063085689502,1,0,0,NA,FALSE,FALSE,0.467063085689502,FALSE,""
"chr12_30141421_30142888",0,0,0.756982772668802,2,0,0,NA,FALSE,FALSE,0.756982772668802,FALSE,""
"chr12_30211440_30212608",0,0,0.494883846887632,1,0,0,NA,FALSE,FALSE,0.494883846887632,FALSE,""
"chr12_30296235_30297135",0,0,0.321537232977386,1,0,0,NA,FALSE,FALSE,0.321537232977386,FALSE,""
"chr12_30402023_30402891",0,0,0.399546582185235,1,0,0,NA,FALSE,FALSE,0.399546582185235,FALSE,""
"chr12_3054931_3056419",0,0,0.555584236018009,1,0,0,NA,FALSE,FALSE,0.555584236018009,FALSE,""
"chr12_30805696_30806561",0,0,0.285431250888854,1,0,0,NA,FALSE,FALSE,0.285431250888854,FALSE,""
"chr12_30908365_30909412",0,0,0.713994586835893,2,0,0,NA,FALSE,FALSE,0.713994586835893,FALSE,""
"chr12_31226398_31227304",0,0,1.44390657112656,3,0,0,NA,FALSE,FALSE,1.44390657112656,FALSE,""
"chr12_31288103_31289029",0,0,0.476516670560641,1,0,0,NA,FALSE,FALSE,0.476516670560641,FALSE,""
"chr12_31314901_31315868",0,0,0.453090548914027,1,0,0,NA,FALSE,FALSE,0.453090548914027,FALSE,""
"chr12_31340003_31340894",0,0,0.531754032297569,2,0,0,NA,TRUE,FALSE,0.531754032297569,FALSE,""
"chr12_31368484_31369465",0,0,0.347263052383733,1,0,0,NA,TRUE,FALSE,0.347263052383733,FALSE,""
"chr12_31487487_31488783",0,0,0.878216902795096,3,0,0,NA,FALSE,FALSE,0.878216902795096,FALSE,""
"chr12_3150627_3151779",0,0,0.744954140252202,2,0,0,NA,FALSE,FALSE,0.744954140252202,FALSE,""
"chr12_31506607_31507527",0,0,0.352264015160068,1,0,0,NA,FALSE,FALSE,0.352264015160068,FALSE,""
"chr12_3158595_3159644",0,0,0.298528626970268,1,0,0,NA,FALSE,FALSE,0.298528626970268,FALSE,""
"chr12_3161611_3162504",0,0,0.399656535975749,1,0,0,NA,FALSE,FALSE,0.399656535975749,FALSE,""
"chr12_31845347_31846278",0,0,0.644398660063648,1,0,0,NA,FALSE,FALSE,0.644398660063648,FALSE,""
"chr12_32023574_32024434",0,0,0.51995932506805,1,0,0,NA,TRUE,FALSE,0.51995932506805,FALSE,""
"chr12_3204541_3205480",0,0,0.291280379566604,1,0,0,NA,FALSE,FALSE,0.291280379566604,FALSE,""
"chr12_32120157_32121154",0,0,0.573053244124375,2,0,0,NA,FALSE,FALSE,0.573053244124375,FALSE,""
"chr12_32154035_32155584",0,0,0.251654314334326,1,0,0,NA,FALSE,FALSE,0.251654314334326,FALSE,""
"chr12_32164474_32165382",0,0,0.37589721848678,1,0,0,NA,FALSE,FALSE,0.37589721848678,FALSE,""
"chr12_3218164_3219247",0,0,0.409473566560651,1,0,0,NA,FALSE,FALSE,0.409473566560651,FALSE,""
"chr12_3222691_3223637",0,0,0.287529114199701,1,0,0,NA,FALSE,FALSE,0.287529114199701,FALSE,""
"chr12_32820202_32821070",0,0,0.538851187452078,1,0,0,NA,FALSE,FALSE,0.538851187452078,FALSE,""
"chr12_32983362_32984694",0,0,0.437752460416806,1,0,0,NA,FALSE,FALSE,0.437752460416806,FALSE,""
"chr12_32995316_32996188",0,0,0.831700332076414,2,0,0,NA,FALSE,FALSE,0.831700332076414,FALSE,""
"chr12_33047391_33048352",0,0,0.484496762674379,1,0,0,NA,FALSE,FALSE,0.484496762674379,FALSE,""
"chr12_33245196_33246113",0,0,2.05701710344191,4,0,0,NA,FALSE,FALSE,2.05701710344191,FALSE,""
"chr12_3325678_3326826",0,0,0.390382919784436,1,0,0,NA,FALSE,FALSE,0.390382919784436,FALSE,""
"chr12_33331885_33332796",0,0,0.41643046200813,1,0,0,NA,FALSE,FALSE,0.41643046200813,FALSE,""
"chr12_3333322_3334229",0,0,0.288385028209135,1,0,0,NA,FALSE,FALSE,0.288385028209135,FALSE,""
"chr12_33649759_33650658",0,0,0.547133179559216,1,0,0,NA,FALSE,FALSE,0.547133179559216,FALSE,""
"chr12_33720915_33721803",0,0,0.35796676807627,1,0,0,NA,FALSE,FALSE,0.35796676807627,FALSE,""
"chr12_3380763_3382124",0,0,0.512284903781851,1,0,0,NA,FALSE,FALSE,0.512284903781851,FALSE,""
"chr12_3431971_3432932",0,0,0.46980267044165,1,0,0,NA,FALSE,FALSE,0.46980267044165,FALSE,""
"chr12_3616475_3618082",0,0,0.558038545468508,2,0,0,NA,FALSE,FALSE,0.558038545468508,FALSE,""
"chr12_3662010_3663104",0,0,0.318416626840733,1,0,0,NA,TRUE,FALSE,0.318416626840733,FALSE,""
"chr12_3712053_3712992",0,0,1.29897190341951,4,0,0,NA,FALSE,FALSE,1.29897190341951,FALSE,""
"chr12_38469209_38470295",0,0,0.284494146346712,1,0,0,NA,FALSE,FALSE,0.284494146346712,FALSE,""
"chr12_38494500_38495410",0,0,0.567681787775208,2,0,0,NA,FALSE,FALSE,0.567681787775208,FALSE,""
"chr12_38519563_38520486",0,0,0.72054544570925,1,0,0,NA,FALSE,FALSE,0.72054544570925,FALSE,""
"chr12_38623044_38624018",0,0,0.375966890758762,1,0,0,NA,FALSE,FALSE,0.375966890758762,FALSE,""
"chr12_38669304_38670240",0,0,0.727461196409469,2,0,0,NA,TRUE,FALSE,0.727461196409469,FALSE,""
"chr12_38897817_38898686",0,0,0.294836631673551,1,0,0,NA,TRUE,FALSE,0.294836631673551,FALSE,""
"chr12_38983150_38984070",0,0,1.03955481800135,2,0,0,NA,FALSE,FALSE,1.03955481800135,FALSE,""
"chr12_3919919_3921725",0,0,0.407283362612243,1,0,0,NA,FALSE,FALSE,0.407283362612243,FALSE,""
"chr12_39393652_39394536",0,0,0.363329492880706,1,0,0,NA,FALSE,FALSE,0.363329492880706,FALSE,""
"chr12_39411933_39412814",0,0,0.495496002427766,1,0,0,NA,FALSE,FALSE,0.495496002427766,FALSE,""
"chr12_39506531_39507375",0,0,0.312577072900446,1,0,0,NA,FALSE,FALSE,0.312577072900446,FALSE,""
"chr12_39669182_39670163",0,0,0.505795758489534,1,0,0,NA,FALSE,FALSE,0.505795758489534,FALSE,""
"chr12_39699087_39700020",0,0,0.371453267251746,1,0,0,NA,FALSE,FALSE,0.371453267251746,FALSE,""
"chr12_39752415_39753332",0,0,0.264624113400599,1,0,0,NA,FALSE,FALSE,0.264624113400599,FALSE,""
"chr12_39891857_39892757",0,0,0.276744707876677,1,0,0,NA,FALSE,FALSE,0.276744707876677,FALSE,""
"chr12_39984455_39985345",0,0,0.309907999198775,1,0,0,NA,FALSE,FALSE,0.309907999198775,FALSE,""
"chr12_40020064_40020973",0,0,0.520595326477576,1,0,0,NA,TRUE,FALSE,0.520595326477576,FALSE,""
"chr12_40054500_40055354",0,0,0.391042008599677,1,0,0,NA,FALSE,FALSE,0.391042008599677,FALSE,""
"chr12_40138047_40138950",0,0,0.360947938013078,1,0,0,NA,FALSE,FALSE,0.360947938013078,FALSE,""
"chr12_4022962_4023868",0,0,0.376908160555728,1,0,0,NA,TRUE,FALSE,0.376908160555728,FALSE,""
"chr12_40515252_40516146",0,0,0.749018002344542,1,0,0,NA,FALSE,FALSE,0.749018002344542,FALSE,""
"chr12_4052496_4053464",0,0,2.60633395595804,5,0,0,NA,FALSE,FALSE,2.60633395595804,FALSE,""
"chr12_40649872_40650775",0,0,0.363532998925195,1,0,0,NA,FALSE,FALSE,0.363532998925195,FALSE,""
"chr12_40757001_40757817",0,0,1.04244726788572,1,0,0,NA,TRUE,FALSE,1.04244726788572,FALSE,""
"chr12_4088919_4089984",0,0,0.249680698333761,1,0,0,NA,FALSE,FALSE,0.249680698333761,FALSE,""
"chr12_41234397_41235342",0,0,0.419122729081417,1,0,0,NA,FALSE,FALSE,0.419122729081417,FALSE,""
"chr12_41365358_41366480",0,0,0.445038642787528,1,0,0,NA,FALSE,FALSE,0.445038642787528,FALSE,""
"chr12_41406911_41407862",0,0,0.822266654576309,2,0,0,NA,FALSE,FALSE,0.822266654576309,FALSE,""
"chr12_41437213_41438226",0,0,0.604731580080719,2,0,0,NA,TRUE,FALSE,0.604731580080719,FALSE,""
"chr12_41521532_41522485",0,0,0.46994219509918,1,0,0,NA,FALSE,FALSE,0.46994219509918,FALSE,""
"chr12_41576774_41577615",0,0,0.287676450834466,1,0,0,NA,FALSE,FALSE,0.287676450834466,FALSE,""
"chr12_41614946_41615776",0,0,0.275068073978751,1,0,0,NA,FALSE,FALSE,0.275068073978751,FALSE,""
"chr12_41700586_41701443",0,0,0.63247093119724,2,0,0,NA,FALSE,FALSE,0.63247093119724,FALSE,""
"chr12_41726713_41727576",0,0,0.436863362793921,1,0,0,NA,FALSE,FALSE,0.436863362793921,FALSE,""
"chr12_41728111_41728933",0,0,1.00862090741893,3,0,0,NA,FALSE,FALSE,1.00862090741893,FALSE,""
"chr12_41730764_41731713",0,0,0.591387927672631,1,0,0,NA,TRUE,FALSE,0.591387927672631,FALSE,""
"chr12_41747613_41748541",0,0,0.614987582058387,1,0,0,NA,FALSE,FALSE,0.614987582058387,FALSE,""
"chr12_41942107_41943172",0,0,0.515233627269657,1,0,0,NA,TRUE,FALSE,0.515233627269657,FALSE,""
"chr12_41983189_41984376",0,0,1.86117869632146,5,0,0,NA,FALSE,FALSE,1.86117869632146,FALSE,""
"chr12_42019457_42020498",0,0,0.522444074818203,2,0,0,NA,FALSE,FALSE,0.522444074818203,FALSE,""
"chr12_42091491_42092392",0,0,0.557907742893043,1,0,0,NA,TRUE,FALSE,0.557907742893043,FALSE,""
"chr12_42472183_42473053",0,0,0.388913078558136,1,0,0,NA,TRUE,FALSE,0.388913078558136,FALSE,""
"chr12_42506732_42507809",0,0,0.311883212689945,1,0,0,NA,FALSE,FALSE,0.311883212689945,FALSE,""
"chr12_42510621_42512381",0,0,0.359860413573832,1,0,0,NA,FALSE,FALSE,0.359860413573832,FALSE,""
"chr12_42645571_42646997",0,0,0.433034924794662,1,0,0,NA,FALSE,FALSE,0.433034924794662,FALSE,""
"chr12_42679117_42680146",0,0,1.26926852842472,4,0,0,NA,FALSE,FALSE,1.26926852842472,FALSE,""
"chr12_43069656_43070540",0,0,0.279576043468461,1,0,0,NA,FALSE,FALSE,0.279576043468461,FALSE,""
"chr12_43099357_43100548",0,0,0.343967804262525,1,0,0,NA,FALSE,FALSE,0.343967804262525,FALSE,""
"chr12_43111484_43112732",0,0,1.0052107708936,2,0,0,NA,FALSE,FALSE,1.0052107708936,FALSE,""
"chr12_43154312_43155213",0,0,0.336851245950262,1,0,0,NA,FALSE,FALSE,0.336851245950262,FALSE,""
"chr12_43164912_43165984",0,0,0.267365092836359,1,0,0,NA,FALSE,FALSE,0.267365092836359,FALSE,""
"chr12_43210236_43211203",0,0,0.34166440987686,1,0,0,NA,FALSE,FALSE,0.34166440987686,FALSE,""
"chr12_43255334_43256231",0,0,2.19958730523785,3,0,0,NA,FALSE,FALSE,2.19958730523785,FALSE,""
"chr12_43261386_43262227",0,0,0.617380390158207,1,0,0,NA,FALSE,FALSE,0.617380390158207,FALSE,""
"chr12_43272112_43273100",0,0,0.391198196195166,1,0,0,NA,FALSE,FALSE,0.391198196195166,FALSE,""
"chr12_43315901_43316929",0,0,0.390764584522569,1,0,0,NA,FALSE,FALSE,0.390764584522569,FALSE,""
"chr12_43333002_43333980",0,0,0.278883284965933,1,0,0,NA,FALSE,FALSE,0.278883284965933,FALSE,""
"chr12_43767771_43768670",0,0,0.599147323318767,2,0,0,NA,FALSE,FALSE,0.599147323318767,FALSE,""
"chr12_4440243_4441108",0,0,0.304410326505416,1,0,0,NA,FALSE,FALSE,0.304410326505416,FALSE,""
"chr12_4441356_4442345",0,0,0.527256934229446,1,0,0,NA,TRUE,FALSE,0.527256934229446,FALSE,""
"chr12_44428578_44429494",0,0,0.591007696582933,1,0,0,NA,FALSE,FALSE,0.591007696582933,FALSE,""
"chr12_4450291_4451294",0,0,0.465116302382359,1,0,0,NA,FALSE,FALSE,0.465116302382359,FALSE,""
"chr12_44581594_44582479",0,0,0.508304747961753,1,0,0,NA,TRUE,FALSE,0.508304747961753,FALSE,""
"chr12_45076168_45077204",0,0,0.419301503218216,1,0,0,NA,FALSE,FALSE,0.419301503218216,FALSE,""
"chr12_45232409_45233461",0,0,0.497101571017155,1,0,0,NA,FALSE,FALSE,0.497101571017155,FALSE,""
"chr12_45234238_45235132",0,0,0.258021054786653,1,0,0,NA,FALSE,FALSE,0.258021054786653,FALSE,""
"chr12_45235233_45236271",0,0,0.268695769901493,1,0,0,NA,TRUE,FALSE,0.268695769901493,FALSE,""
"chr12_45259930_45260783",0,0,0.330478050842449,1,0,0,NA,FALSE,FALSE,0.330478050842449,FALSE,""
"chr12_45518134_45519005",0,0,0.347373757980915,1,0,0,NA,FALSE,FALSE,0.347373757980915,FALSE,""
"chr12_45584745_45585685",0,0,0.257816001876003,1,0,0,NA,FALSE,FALSE,0.257816001876003,FALSE,""
"chr12_46043727_46044627",0,0,0.439462125160791,1,0,0,NA,TRUE,FALSE,0.439462125160791,FALSE,""
"chr12_4606632_4607688",0,0,0.819520253918999,2,0,0,NA,FALSE,FALSE,0.819520253918999,FALSE,""
"chr12_46160187_46161310",0,0,1.1480235868882,4,0,0,NA,FALSE,FALSE,1.1480235868882,FALSE,""
"chr12_46260020_46261047",0,0,0.596677903124523,2,0,0,NA,FALSE,FALSE,0.596677903124523,FALSE,""
"chr12_4630039_4630978",0,0,0.397699006069145,1,0,0,NA,FALSE,FALSE,0.397699006069145,FALSE,""
"chr12_46378382_46379265",0,0,0.258357336445276,1,0,0,NA,FALSE,FALSE,0.258357336445276,FALSE,""
"chr12_46392371_46393301",0,0,0.311540423608005,1,0,0,NA,FALSE,FALSE,0.311540423608005,FALSE,""
"chr12_46431451_46432427",0,0,0.428693770951671,1,0,0,NA,FALSE,FALSE,0.428693770951671,FALSE,""
"chr12_46492303_46493199",0,0,0.388651191893832,1,0,0,NA,FALSE,FALSE,0.388651191893832,FALSE,""
"chr12_46555696_46556466",0,0,0.548097167539957,1,0,0,NA,FALSE,FALSE,0.548097167539957,FALSE,""
"chr12_46561601_46562497",0,0,0.455879719414204,1,0,0,NA,FALSE,FALSE,0.455879719414204,FALSE,""
"chr12_47053627_47054627",0,0,1.04678332522492,2,0,0,NA,FALSE,FALSE,1.04678332522492,FALSE,""
"chr12_47086749_47087648",0,0,1.36217825888862,3,0,0,NA,FALSE,FALSE,1.36217825888862,FALSE,""
"chr12_47165749_47166597",0,0,0.655971681888823,1,0,0,NA,FALSE,FALSE,0.655971681888823,FALSE,""
"chr12_47193578_47195111",0,0,0.30827673443673,1,0,0,NA,FALSE,FALSE,0.30827673443673,FALSE,""
"chr12_47231229_47232174",0,0,0.608445934025407,1,0,0,NA,FALSE,FALSE,0.608445934025407,FALSE,""
"chr12_47234356_47235249",0,0,0.326469769217148,1,0,0,NA,FALSE,FALSE,0.326469769217148,FALSE,""
"chr12_47301882_47302951",0,0,0.628943865098599,1,0,0,NA,FALSE,FALSE,0.628943865098599,FALSE,""
"chr12_47384876_47386218",0,0,0.706826141048247,1,0,0,NA,FALSE,FALSE,0.706826141048247,FALSE,""
"chr12_47453763_47454534",0,0,0.773418609163259,2,0,0,NA,FALSE,FALSE,0.773418609163259,FALSE,""
"chr12_47561720_47562648",0,0,0.520624367417691,1,0,0,NA,FALSE,FALSE,0.520624367417691,FALSE,""
